,location_id_mean,temperature_2m_max (°F)_mean,temperature_2m_min (°F)_mean,daylight_duration (s)_mean,sunshine_duration (s)_mean,uv_index_max ()_mean,precipitation_sum (inch)_mean,rain_sum (inch)_mean,showers_sum (inch)_mean,snowfall_sum (inch)_mean,precipitation_hours (h)_mean,wind_speed_10m_max (mp/h)_mean,wind_gusts_10m_max (mp/h)_mean,shortwave_radiation_sum (MJ/m²)_mean
64,64,61.49643835616438,43.46493150684932,12.216493820395739,7.038455433789954,4.425753424657534,0.15622191780821917,0.15622191780821917,0.0,0.0,1.6821917808219178,10.593150684931507,21.882739726027395,14.718438356164382
65,65,83.33424657534246,62.305205479452056,12.168649764079147,7.94466200913242,6.1778082191780825,0.061509589041095894,0.061509589041095894,0.0,0.0,0.7287671232876712,9.983561643835616,21.430410958904112,17.97117808219178
66,66,64.13698630136986,47.72547945205479,12.231652907153729,6.708642899543379,4.322739726027397,0.07557534246575343,0.07557534246575343,0.0,0.0,1.9232876712328768,9.214794520547946,20.24027397260274,14.334301369863015
67,67,78.79424657534247,54.33534246575343,12.180068789954337,8.718375837138508,6.215479452054795,0.034526027397260274,0.034526027397260274,0.0,0.0,0.4849315068493151,10.826027397260274,17.005479452054793,19.28109589041096
68,68,76.7931506849315,53.154794520547945,12.18007704718417,8.769330319634705,6.2586301369863016,0.03413424657534247,0.03413424657534247,0.0,0.0,0.5753424657534246,10.42054794520548,17.045479452054796,19.636082191780822
69,69,59.195068493150686,39.55095890410959,12.239864474885843,7.893819315068493,4.683972602739726,0.02702191780821918,0.02702191780821918,0.0,0.0,0.6547945205479452,10.655890410958904,17.696712328767124,15.620000000000001
70,70,87.75780821917807,62.213150684931506,12.178334695585995,9.978877458143074,6.587671232876712,0.012057534246575342,0.012057534246575342,0.0,0.0,0.2,9.228219178082192,18.2013698630137,21.532109589041095
71,71,63.98712328767123,44.184657534246575,12.210717572298327,7.976320464231355,4.969041095890411,0.06668767123287672,0.06668767123287672,0.0,0.0,0.6575342465753424,11.879999999999999,22.838904109589045,16.52778082191781
72,72,67.20109589041097,39.35643835616438,12.20229378995434,8.158966628614916,5.848630136986301,0.038046575342465756,0.038046575342465756,0.0,0.0,0.8410958904109589,11.546027397260275,20.57041095890411,18.218054794520548
73,73,84.07287671232876,66.23068493150686,12.163855608828007,8.752577283105023,6.793150684931507,0.16825753424657536,0.16825753424657536,0.0,0.0,0.7315068493150685,11.006301369863014,19.948493150684932,18.778082191780822
74,74,65.31178082191781,37.78767123287671,12.198408264840182,8.620423378995435,6.119315068493151,0.04472054794520548,0.04472054794520548,0.0,0.0,0.7808219178082192,14.077260273972602,24.49369863013699,19.006712328767122
75,75,83.76849315068493,68.01534246575342,12.160579512937595,9.094578683409436,6.836986301369863,0.1540794520547945,0.1540794520547945,0.0,0.0,0.7397260273972602,12.562465753424657,20.57013698630137,19.153205479452055
76,76,65.0041095890411,44.41945205479452,12.206763219178082,8.018661529680365,5.65986301369863,0.04042465753424658,0.04042465753424658,0.0,0.0,0.9643835616438357,11.649589041095892,19.5813698630137,17.845972602739725
77,77,76.85698630136986,54.48739726027398,12.180599368340944,8.6576349543379,6.2224657534246575,0.06562465753424658,0.06562465753424658,0.0,0.0,0.7808219178082192,12.104383561643836,19.776712328767122,19.17608219178082
78,78,65.09643835616438,46.7372602739726,12.205393439878234,6.910979893455099,4.565205479452055,0.08538082191780823,0.08538082191780823,0.0,0.0,1.0767123287671232,9.97972602739726,21.114246575342467,15.050054794520548
79,79,83.08356164383562,66.84438356164384,12.161800197869102,9.202316491628615,7.0275342465753425,0.12595616438356164,0.12595616438356164,0.0,0.0,0.5397260273972603,10.790958904109589,19.94027397260274,19.406575342465754
80,80,76.73616438356164,54.01260273972602,12.180481712328767,8.557481643835615,6.14958904109589,0.05833150684931507,0.05833150684931507,0.0,0.0,0.7041095890410959,10.574246575342466,15.624657534246575,18.850712328767123
81,81,63.4,40.11671232876712,12.233177503805175,8.480338264840183,4.908767123287672,0.024739726027397258,0.024739726027397258,0.0,0.0,0.5643835616438356,12.597808219178082,21.415068493150685,16.562931506849317
82,82,60.487671232876714,45.434794520547946,12.211978295281584,6.746096788432268,4.550684931506849,0.08126849315068493,0.08126849315068493,0.0,0.0,1.441095890410959,12.626849315068494,23.965753424657535,14.825999999999999
83,83,82.83397260273973,71.12630136986301,12.156754269406392,8.721097184170471,7.138219178082191,0.28979726027397257,0.28979726027397257,0.0,0.0,0.9917808219178083,11.581369863013698,18.966575342465752,18.613397260273974
84,84,59.773972602739725,43.580000000000005,12.217471324200913,6.853602267884322,4.395890410958904,0.07717808219178082,0.07717808219178082,0.0,0.0,1.3945205479452054,10.906301369863014,22.700821917808216,15.133890410958903
85,85,65.02520547945205,49.549589041095885,12.206598866057838,7.258560053272451,4.794246575342466,0.12513150684931507,0.12513150684931507,0.0,0.0,1.36986301369863,12.49123287671233,22.732602739726026,15.251260273972603
